Subject,type
https://w3id.org/italia/env/ld/ihi/lotstep/dait@19_0085/xm1-132,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/208/071-220,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dpc@19_4415/xm1-152,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dpc@19_1595/xm1-172,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/047/095-220,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_5418/xm1-142,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/to188a/101-175,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_1366/xm1-215,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_2634/xm1-152,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/014/029-100,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dpc@19_2553/xm1-215,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/367/081-110,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/139/092-140,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/mo099r/101-140,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dpc@22_6646/xm1-180,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/01ira41/g12-182,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_5173/xm1-115,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_4652/xm1-184,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dait@22_0766/xm1-152,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/140/091-220,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/245/021-130,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/19ir110/g11-175,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_3892/xm1-226,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dpc@19_2032/xm1-152,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_3075/xm1-217,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/078/091-190,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_4257/xm1-184,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/439/061-180,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/tv021a/101-220,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_3437/xm1-102,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/is071a/101-190,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_3632/xm1-184,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_3574/xm1-172,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dpc@19_1013/xm1-226,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_3639/xm1-217,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_4403/xm1-142,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/302/071-180,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/pz057b/101-180,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/034/071-190,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/fr053a/101-142,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/499/091-190,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_2521/xm1-132,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/200/081-170,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/01ira51/g13-182,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/237/991-220,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/147/021-210,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_6352/xm1-102,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/dpc@19_3098/xm1-227,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/510/992-190,LotStep
https://w3id.org/italia/env/ld/ihi/lotstep/150/091-180,LotStep
